"ID Number,Student Name,Department,Year,Percentage,Local Hackathons Participated,Local Hackathons Won,Paper Presentations,National Level Hackathons participated,National Level Hackathons Won,Certifications,R&D Work Rating,Social Interactions,Paper Publications"
"24091A0158,Eric Sanchez,Civil,1,36.84,23,7,2,3,1,30,5,8,5"
"22091A0144,Jessica Weiss,Civil,3,38.12,6,5,4,5,4,14,3,2,29"
"24091A0295,Hannah Greene,EEE,1,66.43,17,2,2,1,1,16,2,1,18"
"22091A0537,Michael Brown DVM,CSE,3,97.67,25,3,3,0,0,14,1,10,16"
"23091A0253,Kyle Barnes,EEE,2,14.8,21,6,5,2,0,26,3,2,28"
"23091A0543,Robert Benitez IV,CSE,2,81.24,7,9,1,2,0,27,2,4,1"
"21091A0550,Kimberly Vazquez,CSE,4,39.92,21,6,8,4,5,5,2,0,8"
"24091A3292,Hannah Johnson,DS,1,22.05,3,1,6,0,4,1,3,9,16"
"23091A0255,Aaron Hunt,EEE,2,18.22,13,10,5,1,2,29,4,2,17"
"23091A3299,Amanda Hayes,DS,2,14.27,0,10,5,1,1,1,3,7,2"
"21091A0583,Katrina Carter,CSE,4,92.64,4,5,1,5,0,21,3,5,28"
"22091A027,Ashley Miller,EEE,3,87.75,24,1,6,4,1,17,1,7,14"
"23091A0735,Randy Cohen,Mech,2,9.9,30,2,9,5,2,27,4,4,6"
"23091A075,Richard Wood,Mech,2,11.95,6,6,5,0,3,23,3,10,19"
"21091A3387,Denise Caldwell,AIML,4,80.51,24,7,10,4,0,30,5,6,2"
"23091A0761,Melissa Conner,Mech,2,81.24,16,1,10,1,5,10,3,0,10"
"22091A3494,Jonathan Williams,Business Systems,3,52.21,9,6,8,2,5,27,4,3,28"
"24091A3281,Natalie Williams,DS,1,23.31,3,7,6,5,0,29,1,1,23"
"23091A3227,Anna Anderson,DS,2,75.44,28,0,2,3,2,6,4,0,9"
"21091A0173,Victoria Anderson,Civil,4,58.08,17,4,4,2,3,13,2,4,0"
"23091A0554,Brandon Saunders,CSE,2,59.5,6,9,8,4,5,15,3,10,14"
"23091A3439,Melissa Taylor,Business Systems,2,27.49,7,10,6,3,3,29,5,5,26"
"24091A0259,Travis Davies,EEE,1,62.4,19,9,2,2,4,18,2,5,7"
"24091A333,Jessica Brown,AIML,1,28.52,25,3,7,2,0,8,3,4,23"
"23091A0251,Ronald Jones,EEE,2,49.79,17,1,4,4,4,2,2,5,29"
"22091A0286,Elizabeth Rojas,EEE,3,12.32,8,3,5,4,5,3,3,9,18"
"22091A0227,Hannah Newman,EEE,3,37.97,14,9,9,4,1,16,1,8,9"
"24091A3345,Jonathon Johnson,AIML,1,68.67,22,7,1,1,3,3,1,10,14"
"21091A016,Brittney Smith,Civil,4,0.76,16,6,5,3,3,27,5,5,4"
"22091A3450,Tammy Fitzpatrick,Business Systems,3,10.13,12,3,1,0,1,4,1,4,10"
"21091A0548,Michael Miranda,CSE,4,97.11,12,6,6,4,0,8,3,4,3"
"21091A0557,Sandra Stephenson,CSE,4,27.4,16,1,2,3,3,15,1,4,5"
"23091A0590,Kristin Cole,CSE,2,23.5,25,3,0,1,0,1,1,2,23"
"24091A0145,Karen Griffin,Civil,1,96.14,4,8,10,2,1,10,4,4,27"
"24091A0734,Michael Campbell,Mech,1,19.44,13,10,1,2,5,0,1,0,16"
"23091A3215,Brandi Maxwell,DS,2,65.57,29,6,1,1,1,22,1,5,24"
"24091A332,Latoya Beltran,AIML,1,61.03,8,3,2,0,1,23,4,9,14"
"23091A3413,Brianna Wilson,Business Systems,2,7.36,8,1,9,5,4,29,5,4,24"
"22091A3350,David Mays,AIML,3,57.07,0,1,7,1,2,18,5,7,26"
"22091A3266,Frank Wilkins,DS,3,32.55,22,2,1,0,0,16,4,2,30"
"23091A3325,Rhonda Young,AIML,2,16.16,26,1,8,0,1,5,5,6,8"
"22091A0595,Barbara Pham,CSE,3,84.0,2,7,8,4,1,8,3,9,24"
"23091A3242,Robert Morgan,DS,2,91.31,0,5,5,5,5,30,2,10,29"
"21091A0242,Jason Ellis,EEE,4,30.02,16,5,8,5,5,26,5,3,12"
"21091A3216,Bradley Porter,DS,4,77.12,29,7,7,3,5,17,4,6,4"
"23091A0773,Lucas Boyd,Mech,2,56.09,22,9,6,0,3,24,5,4,21"
"22091A0526,Marc Banks,CSE,3,91.86,21,3,0,4,1,7,4,0,24"
"22091A017,John Green,Civil,3,43.31,22,4,6,4,1,12,2,9,9"
"22091A0157,Daniel Davies,Civil,3,42.81,10,9,10,5,0,27,4,3,29"
"21091A3478,Michelle Ayers,Business Systems,4,43.03,6,7,8,3,3,28,2,8,10"
"23091A0213,Matthew Green,EEE,2,52.96,25,8,0,0,2,6,4,4,23"
"22091A0713,Jessica Nelson,Mech,3,60.07,25,3,1,4,3,28,4,4,23"
"24091A3471,Dana Rojas,Business Systems,1,75.78,30,4,0,1,3,25,3,10,20"
"23091A0774,Kevin Young,Mech,2,72.66,8,6,0,2,2,28,5,9,6"
"21091A058,Christina Cantrell,CSE,4,56.18,1,2,8,0,1,6,4,4,7"
"24091A3299,Austin Wheeler,DS,1,10.17,24,5,8,5,1,23,4,6,1"
"23091A3462,Paula Anderson,Business Systems,2,77.84,24,8,0,5,5,22,5,3,11"
"23091A3286,Andrea Luna,DS,2,88.13,29,4,10,1,4,14,2,8,20"
"21091A0511,David Taylor,CSE,4,63.41,8,0,0,1,1,14,3,4,25"
"23091A011,Alexis Diaz,Civil,2,58.96,30,6,8,2,1,20,2,4,27"
"24091A0714,Mark Dean,Mech,1,76.49,11,6,3,4,2,14,5,3,29"
"23091A3361,Robert Hatfield,AIML,2,41.07,0,1,0,1,1,26,1,8,11"
"24091A0555,Kevin Coleman,CSE,1,99.83,1,10,9,1,5,25,5,6,18"
"22091A0788,Eric Hayes,Mech,3,60.21,19,7,1,3,3,21,3,5,17"
"24091A0717,Nicholas Riley,Mech,1,7.47,23,1,5,2,5,21,1,8,29"
"21091A0157,Wesley Fischer,Civil,4,55.11,11,1,10,5,1,28,5,0,14"
"24091A346,Steven Thornton,Business Systems,1,31.8,17,10,4,1,4,30,4,1,9"
"21091A0214,Emma Williams,EEE,4,98.38,12,5,7,5,2,19,2,4,0"
"23091A3211,Joseph Knight,DS,2,18.35,21,0,0,2,4,26,3,3,10"
"21091A3359,Michael Tate,AIML,4,18.72,14,2,5,2,4,5,3,1,23"
"21091A0793,Michael Levine,Mech,4,68.88,0,8,2,5,3,0,1,9,26"
"23091A3487,Mark Cook,Business Systems,2,45.99,3,1,1,3,5,22,3,5,3"
"24091A0546,Richard Hoover,CSE,1,36.21,14,10,10,4,5,8,2,3,11"
"23091A3487,Dalton Anderson,Business Systems,2,42.9,29,6,8,0,5,2,5,1,15"
"24091A3429,Kathleen Barker,Business Systems,1,3.73,29,1,4,5,2,25,5,4,28"
"21091A3372,Cheryl Garcia,AIML,4,44.81,14,2,10,1,2,7,1,4,30"
"21091A3212,Stephen Harrell,DS,4,28.63,7,9,3,5,4,2,5,8,29"
"24091A0572,Anita Evans,CSE,1,85.09,10,4,2,1,0,8,2,9,14"
"24091A0253,Johnny Fuentes,EEE,1,63.93,10,10,3,3,0,30,4,6,13"
"21091A3370,Bruce Hall,AIML,4,69.93,19,9,6,3,0,5,2,3,11"
"22091A3211,Debra Church,DS,3,98.73,10,1,2,4,1,9,3,0,26"
"23091A0179,Richard Best,Civil,2,73.88,3,3,8,0,5,20,4,5,10"
"23091A3360,Meghan Young,AIML,2,65.23,12,7,1,4,3,10,5,5,29"
"21091A0538,William Perez,CSE,4,77.62,24,6,9,2,3,9,5,9,22"
"24091A074,Dustin Thompson,Mech,1,1.39,19,1,8,3,3,6,5,0,7"
"24091A327,Roger Young,DS,1,45.38,3,1,10,5,1,30,5,7,4"
"22091A322,Anthony Woods,DS,3,33.32,21,6,4,5,1,20,2,8,18"
"22091A0588,Christy Brown,CSE,3,62.29,30,10,4,2,3,0,4,5,4"
"22091A0545,Keith Aguilar,CSE,3,2.96,8,4,0,2,1,2,2,3,24"
"24091A0280,Samantha Mckenzie,EEE,1,8.18,10,0,9,2,2,1,4,4,21"
"21091A3445,Elijah Johnson,Business Systems,4,26.72,18,6,0,4,2,24,5,3,18"
"24091A0542,Robert Jones,CSE,1,49.47,15,10,0,2,3,23,3,3,9"
"24091A0214,Robert Stephenson,EEE,1,35.69,30,1,7,5,5,16,2,7,6"
"22091A3387,Kim Rios,AIML,3,54.46,24,4,8,4,4,21,4,10,16"
"22091A0555,Jessica Duffy,CSE,3,35.69,26,9,4,4,0,7,4,0,27"
"23091A3396,Brandon Bishop,AIML,2,26.75,3,1,8,0,3,4,2,9,22"
"24091A0799,Julie Robbins,Mech,1,31.15,29,9,5,4,4,26,4,1,19"
"21091A3353,Caitlin Blake,AIML,4,81.91,5,10,3,3,2,8,5,7,12"
"22091A3210,Karen Roberts,DS,3,62.83,26,7,6,3,1,20,2,1,1"
"24091A0273,Hannah Lawson,EEE,1,59.86,17,1,3,3,2,5,2,1,27"
"23091A3470,Gregory Gordon,Business Systems,2,32.92,16,2,8,2,1,8,3,10,6"
"22091A3361,John Pierce,AIML,3,76.25,13,7,8,1,5,23,2,8,13"
"23091A0172,Eric Hamilton,Civil,2,92.91,26,3,0,0,0,14,4,9,17"
"24091A3336,Linda Finley,AIML,1,39.44,12,3,6,3,0,16,1,1,24"
"24091A0575,Michael Garza,CSE,1,93.91,28,3,4,5,1,29,1,7,7"
"22091A0516,Alyssa Harris,CSE,3,32.36,27,6,8,2,4,14,1,7,26"
"21091A3435,Joshua Buckley,Business Systems,4,51.36,2,4,10,0,3,13,3,9,14"
"24091A3416,Patrick Lee,Business Systems,1,31.1,2,7,5,4,2,28,5,6,29"
"24091A3227,Richard Walls,DS,1,55.35,11,2,3,0,0,6,3,1,17"
"22091A0518,Melanie Buckley,CSE,3,74.92,19,5,6,2,5,23,4,1,16"
"23091A0716,Catherine Galloway,Mech,2,23.28,30,2,0,5,0,5,1,3,16"
"23091A018,Emily Brown,Civil,2,74.22,12,2,0,0,3,6,3,9,13"
"21091A3438,Mitchell Miller,Business Systems,4,35.5,25,10,0,2,1,7,5,5,18"
"23091A3451,Mason Marks,Business Systems,2,30.13,8,1,7,4,3,4,3,10,24"
"24091A0257,Mark Young,EEE,1,23.37,19,8,4,1,3,16,1,8,12"
"24091A3436,Christopher Martin,Business Systems,1,67.26,28,7,1,1,2,5,3,4,11"
"22091A0279,Bobby Fox,EEE,3,29.29,25,7,7,0,0,18,2,7,17"
"23091A0569,Melissa Rogers,CSE,2,91.84,12,3,5,2,0,18,3,1,5"
"23091A3428,Wendy Murphy,Business Systems,2,45.49,16,7,0,3,0,14,1,4,15"
"24091A0224,Sara Hall,EEE,1,63.06,25,9,7,1,4,14,5,5,8"
"23091A3273,Robert Rojas,DS,2,31.75,20,5,3,2,0,22,2,5,19"
"24091A3261,Karen Lewis,DS,1,88.05,0,6,8,4,4,6,2,0,2"
"22091A3332,Mandy Colon,AIML,3,36.14,7,9,7,3,3,0,1,4,9"
"24091A3330,Michael Anderson,AIML,1,63.62,3,2,0,1,2,27,5,5,16"
"23091A0791,Jon Frye,Mech,2,87.5,30,8,9,4,3,13,4,0,2"
"23091A3353,David Lee,AIML,2,10.46,29,8,10,5,5,16,5,8,9"
"22091A0517,Stacey Farley,CSE,3,4.81,15,9,4,3,4,18,5,6,23"
"22091A0587,Brandi Foster,CSE,3,43.72,2,0,5,3,1,26,3,8,8"
"24091A3359,Timothy Hester,AIML,1,91.7,0,10,8,5,1,5,2,1,4"
"23091A013,Neil Foster,Civil,2,15.6,21,10,2,1,5,12,3,7,30"
"21091A0263,Tracy Mitchell,EEE,4,57.06,26,2,3,5,1,26,1,6,30"
